id,year,imdb,title,plot,poster,actual_score
585,2008,tt0486321,Fly Me to the Moon,Three young houseflies stow away aboard the Apollo 11 flight to the moon.,https://m.media-amazon.com/images/M/MV5BMTc2NTA5MTA2Ml5BMl5BanBnXkFtZTcwMjU5ODQ3MQ@@._V1_SX300.jpg,20
586,2008,tt0800039,Forgetting Sarah Marshall,"Devastated Peter takes a Hawaiian vacation in order to deal with the recent break-up with his TV star girlfriend, Sarah. Little does he know, Sarah's traveling to the same resort as her ex - and she's bringing along her new boyfri...",https://m.media-amazon.com/images/M/MV5BMTYzODgzMjAyM15BMl5BanBnXkFtZTcwMTI3NzI2MQ@@._V1_SX300.jpg,83
587,2008,tt0369436,Four Christmases,A couple struggles to visit all four of their divorced parents on Christmas.,https://m.media-amazon.com/images/M/MV5BMTQ2MjA0NDAwNF5BMl5BanBnXkFtZTcwOTU4MTM5MQ@@._V1_SX300.jpg,25
588,2008,tt0870111,Frost/Nixon,A dramatic retelling of the post-Watergate television interviews between British talk-show host David Frost and former president Richard Nixon.,https://m.media-amazon.com/images/M/MV5BYTdmMWVmMmEtZTExOS00YzFhLWI3MGUtZDc5MjBhMjNjOWMzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,93
589,2008,tt0978759,Frozen River,"A mom looks for another source of income, when her husband leaves with the money meant for the new mobile home. A nearby Indian territory stretches across the border to Canada with a drivable frozen river between. Smuggling?",https://m.media-amazon.com/images/M/MV5BMTk2NjMwMDgzNF5BMl5BanBnXkFtZTcwMDY0NDY3MQ@@._V1_SX300.jpg,88
590,2008,tt0876563,Gake no ue no Ponyo,"A five-year-old boy develops a relationship with Ponyo, a young goldfish princess who longs to become a human after falling in love with him.",https://m.media-amazon.com/images/M/MV5BOTc3YmM3N2QtODZkMC00ZDE5LThjMTQtYTljN2Y1YTYwYWJkXkEyXkFqcGdeQXVyODEzNjM5OTQ@._V1_SX300.jpg,91
591,2008,tt0995039,Ghost Town,"Bertram Pincus is a man whose people skills leave much to be desired. When Pincus dies unexpectedly, but is miraculously revived after seven minutes, he wakes up to discover that he now has the annoying ability to see ghosts.",https://m.media-amazon.com/images/M/MV5BMTQyODQ4MzYxN15BMl5BanBnXkFtZTcwOTQ1MDczMw@@._V1_SX300.jpg,85
592,2008,tt1205489,Gran Torino,"Disgruntled Korean War veteran Walt Kowalski sets out to reform his neighbor, Thao Lor, a Hmong teenager who tried to steal Kowalski's prized possession: a 1972 Gran Torino.",https://m.media-amazon.com/images/M/MV5BMTc5NTk2OTU1Nl5BMl5BanBnXkFtZTcwMDc3NjAwMg@@._V1_SX300.jpg,81
593,2008,tt1104733,Hamlet 2,"In this irreverent comedy, a failed actor-turned-worse-high-school-drama-teacher rallies his Tucson, AZ students as he conceives and stages politically incorrect musical sequel to Shakespeare's Hamlet.",https://m.media-amazon.com/images/M/MV5BNDQyNjA5NzExMF5BMl5BanBnXkFtZTcwODIyMjAyNw@@._V1_SX300.jpg,62
594,2008,tt0448157,Hancock,Hancock is a superhero whose ill-considered behavior regularly causes damage in the millions. He changes when the person he saves helps him improve his public image.,https://m.media-amazon.com/images/M/MV5BMTgyMzc4ODU3NV5BMl5BanBnXkFtZTcwNjk5Mzc1MQ@@._V1_SX300.jpg,41
595,2008,tt1227929,Herb &amp; Dorothy,Herb and Dorothy Vogel redefine what it means to be an art collector.,https://m.media-amazon.com/images/M/MV5BMTQzNDI5NjU2Nl5BMl5BanBnXkFtZTcwNjg2OTA2Mg@@._V1_SX300.jpg,96
596,2008,tt0962726,High School Musical 3: Senior Year,"As seniors in high school, Troy and Gabriella struggle with the idea of being separated from one another as college approaches. Along with the rest of the Wildcats, they stage a spring musical to address their experiences, hopes a...",https://m.media-amazon.com/images/M/MV5BNDE1NjU2NTMyNV5BMl5BanBnXkFtZTcwMTg3NDA3MQ@@._V1_SX300.jpg,64
597,2008,tt0465502,Igor,"Animated fable about a clich hunchbacked evil scientist's assistant who aspires to become a scientist himself, much to the displeasure of the rest of the evil science community.",https://m.media-amazon.com/images/M/MV5BNDYwNjM1ODkxOV5BMl5BanBnXkFtZTcwMTQyMzI5MQ@@._V1_SX300.jpg,39
598,2008,tt0780536,In Bruges,"Guilt-stricken after a job gone wrong, hitman Ray and his partner await orders from their ruthless boss in Bruges, Belgium, the last place in the world Ray wants to be.",https://m.media-amazon.com/images/M/MV5BMTUwOGFiM2QtOWMxYS00MjU2LThmZDMtZDM2MWMzNzllNjdhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,84
599,2008,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,"In 1957, archaeologist and adventurer Dr. Henry ""Indiana"" Jones, Jr. is called back into action and becomes entangled in a Soviet plot to uncover the secret behind mysterious artifacts known as the Crystal Skulls.",https://m.media-amazon.com/images/M/MV5BZmY5ZTk3ZDMtZjA1MS00NzU4LTk5ZDItYmNhOTkxMGYxMjRlXkEyXkFqcGdeQXVyMjM4MzQ4OTQ@._V1_SX300.jpg,78
600,2008,tt0494238,Inkheart,"A teenage girl discovers her father has an amazing talent to bring characters out of their books and must try to stop a freed villain from destroying them all, with the help of her father, her aunt, and a storybook's hero.",https://m.media-amazon.com/images/M/MV5BMTg5NTc2MDEwN15BMl5BanBnXkFtZTcwMTA5ODQ5MQ@@._V1_SX300.jpg,39
601,2008,tt0371746,Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",https://m.media-amazon.com/images/M/MV5BMTczNTI2ODUwOF5BMl5BanBnXkFtZTcwMTU0NTIzMw@@._V1_SX300.jpg,94
602,2008,tt0373051,Journey to the Center of the Earth,"On a quest to find out what happened to his missing brother, a scientist, his nephew and their mountain guide discover a fantastic and dangerous lost world in the center of the earth.",https://m.media-amazon.com/images/M/MV5BMTk1MzY1MzU1MF5BMl5BanBnXkFtZTcwOTQ2NjM3MQ@@._V1_SX300.jpg,61
603,2008,tt0489099,Jumper,A teenager with teleportation abilities suddenly finds himself in the middle of an ancient war between those like him and their sworn annihilators.,https://m.media-amazon.com/images/M/MV5BMjEwOTkyOTI3M15BMl5BanBnXkFtZTcwNTQxMjU1MQ@@._V1_SX300.jpg,15
604,2008,tt0441773,Kung Fu Panda,"To everyone's surprise, including his own, Po, an overweight, clumsy panda, is chosen as protector of the Valley of Peace. His suitability will soon be tested as the valley's arch-enemy is on his way.",https://m.media-amazon.com/images/M/MV5BODJkZTZhMWItMDI3Yy00ZWZlLTk4NjQtOTI1ZjU5NjBjZTVjXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg,87
605,2008,tt1139797,L&aring;t den r&auml;tte komma in (Let the Right One In),"Oskar, an overlooked and bullied boy, finds love and revenge through Eli, a beautiful but peculiar girl.",https://m.media-amazon.com/images/M/MV5BOWM4NTY2NTMtZDZlZS00NTgyLWEzZDMtODE3ZGI1MzI3ZmU5XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,98
606,2008,tt0866439,Made of Honor,A guy in love with an engaged woman tries to win her over after she asks him to be her maid of honor.,https://m.media-amazon.com/images/M/MV5BMTk1MzA5MjEzMF5BMl5BanBnXkFtZTcwNTk0MjU1MQ@@._V1_SX300.jpg,16
607,2008,tt0467197,Max Payne,"Coming together to solve a series of murders in New York City are a police detective and an assassin, who will be hunted by the police, the mob, and a ruthless corporation.",https://m.media-amazon.com/images/M/MV5BNzM5OTAxYmQtODRkZC00ZGZlLTlhNzYtNzFiODVjMTY4MWU2XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,15
608,2008,tt0765476,Meet Dave,"A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.",https://m.media-amazon.com/images/M/MV5BYzc4YWIwYWEtMjVlYi00Y2JkLWE0NDMtODYyZDkyZTAyYzU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,20
609,2008,tt1013753,Milk,The story of Harvey Milk and his struggles as an American gay activist who fought for gay rights and became California's first openly gay elected official.,https://m.media-amazon.com/images/M/MV5BMTI2OTM5NjUzMV5BMl5BanBnXkFtZTcwMzY1MTM5MQ@@._V1_SX300.jpg,93
610,2008,tt1046997,Miracle at St. Anna,"Set in 1944 Italy, the story of four black American soldiers who get trapped in a Tuscan village during WWII.",https://m.media-amazon.com/images/M/MV5BMTIyNjIwOTI1MF5BMl5BanBnXkFtZTcwMTQ1NTU3MQ@@._V1_SX300.jpg,33
611,2008,tt0981227,Nick and Norahs Infinite Playlist,"High school student Nick O'Leary, member of the Queercore band The Jerk Offs, meets college-bound Norah Silverberg when she asks him to be her boyfriend for five minutes.",https://m.media-amazon.com/images/M/MV5BOTY2MjI4ODI4Nl5BMl5BanBnXkFtZTcwNTMyNjM4MQ@@._V1_SX300.jpg,75
612,2008,tt0410377,Nims Island,A young girl inhabits an isolated island with her scientist father and communicates with a reclusive author of the novel she's reading.,https://m.media-amazon.com/images/M/MV5BMTA0OTk0NjIwMDleQTJeQWpwZ15BbWU3MDg3NjM0NTE@._V1_SX300.jpg,52
613,2008,tt0910936,Pineapple Express,A process server and his marijuana dealer wind up on the run from hitmen and a corrupt police officer after he witnesses his dealer's boss murder a competitor while trying to serve papers on him.,https://m.media-amazon.com/images/M/MV5BMTY1MTE4NzAwM15BMl5BanBnXkFtZTcwNzg3Mjg2MQ@@._V1_SX300.jpg,52
614,2008,tt1226681,Pontypool,A radio host interprets the possible outbreak of a deadly virus which infects the small Ontario town he is stationed in.,https://m.media-amazon.com/images/M/MV5BNWZkMmNmNGItM2MwNC00YTY2LTk0ZDYtMGM0YjM5Nzk0MjVjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,84
615,2008,tt0368563,Possession,"A woman's life is thrown into chaos after a freak car accident sends her husband and brother-in-law into comas. Thrills arrive after the brother-in-law wakes up, thinking he's his brother.",https://m.media-amazon.com/images/M/MV5BNTk3MzQwNDA2Ml5BMl5BanBnXkFtZTcwNTQwMDg1MQ@@._V1_SX300.jpg,84
616,2008,tt0926129,Prom Night,"Donna's senior prom is supposed to be the best night of her life, though a sadistic killer from her past has different plans for her and her friends.",https://m.media-amazon.com/images/M/MV5BNWYzNjFkYzktZTA4ZC00N2Q5LThjNTEtZTYxYmM2ZGY4ODlhXkEyXkFqcGdeQXVyMTczNjQwOTY@._V1_SX300.jpg,9
617,2008,tt0830515,Quantum of Solace,James Bond descends into mystery as he tries to stop a mysterious organisation from eliminating a country's most valuable resource.,https://m.media-amazon.com/images/M/MV5BMzhjYzlmYjQtYmU0Yy00NjNkLWFmOTQtZjQxZWU4NjY1Y2M4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg,64
618,2008,tt1082868,Quarantine,"A television reporter and her cameraman are trapped inside a building quarantined by the CDC, after the outbreak of a mysterious virus which turns humans into bloodthirsty killers.",https://m.media-amazon.com/images/M/MV5BMjY0MDgwNTQ4OF5BMl5BanBnXkFtZTcwMzQzNjY3MQ@@._V1_SX300.jpg,56
619,2008,tt1084950,Rachel Getting Married,"A young woman who has been in and out of rehab for the past ten years, returns home for the weekend for her sister's wedding.",https://m.media-amazon.com/images/M/MV5BMTU4MTQ0MzQwOF5BMl5BanBnXkFtZTcwODY1NDI5MQ@@._V1_SX300.jpg,84
620,2008,tt0959337,Revolutionary Road,A young couple living in a Connecticut suburb during the mid-1950s struggle to come to terms with their personal problems while trying to raise their two children.,https://m.media-amazon.com/images/M/MV5BMTczNDgzMjczOV5BMl5BanBnXkFtZTcwOTU3MzMwMg@@._V1_SX300.jpg,67
621,2008,tt1032755,RocknRolla,"When a Russian mobster orchestrates a crooked land deal, millions of dollars are up for grabs, drawing in the entire London underworld into a feeding frenzy at a time when the old criminal regime is losing turf to a wealthy foreig...",https://m.media-amazon.com/images/M/MV5BMTQ0NTk5Mzk2OV5BMl5BanBnXkFtZTcwMDE3NTE4MQ@@._V1_SX300.jpg,60
622,2008,tt0814314,Seven Pounds,A man with a fateful secret embarks on an extraordinary journey of redemption by forever changing the lives of seven strangers.,https://m.media-amazon.com/images/M/MV5BMTU0NzY0MTY5OF5BMl5BanBnXkFtZTcwODY3MDEwMg@@._V1_SX300.jpg,27
623,2008,tt1000774,Sex and the City,A New York City writer on sex and love is finally getting married to her Mr. Big. But her three best girlfriends must console her after one of them inadvertently leads Mr. Big to jilt her.,https://m.media-amazon.com/images/M/MV5BMTYyMzYxMjM3OF5BMl5BanBnXkFtZTcwNjg2OTA3MQ@@._V1_SX300.jpg,49
624,2008,tt1010048,Slumdog Millionaire,"A Mumbai teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".",https://m.media-amazon.com/images/M/MV5BZmNjZWI3NzktYWI1Mi00OTAyLWJkNTYtMzUwYTFlZDA0Y2UwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg,91
625,2008,tt0811080,Speed Racer,Young driver Speed Racer aspires to be champion of the racing world with the help of his family and his high-tech Mach 5 automobile.,https://m.media-amazon.com/images/M/MV5BMWU4Y2RhYzMtYzIxZC00NmRlLTk0OTctNDg1NTg5Yjk4YjQzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,41
626,2008,tt0942903,Stargate: The Ark of Truth,"SG-1 search for an Ancient artifact called the Ark of Truth to finally defeat the Ori. However, the Ark is in the Ori's galaxy.",https://m.media-amazon.com/images/M/MV5BNzgyYzUwOWQtMzUzYi00NjM2LWFiMTEtMmMwYTE1YWI5ZTJkXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_SX300.jpg,41
627,2008,tt0838283,Step Brothers,Two aimless middle-aged losers still living at home are forced against their will to become roommates when their parents marry.,https://m.media-amazon.com/images/M/MV5BODViZDg3ZjYtMzhiYS00YTVkLTk4MzktYWUxMTlkYjc1NjdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,55
628,2008,tt0862846,Sunshine Cleaning,"In order to raise the tuition to send her young son to private school, a mom starts an unusual business -- a biohazard removal/crime scene clean-up service -- with her unreliable sister.",https://m.media-amazon.com/images/M/MV5BMTU4MzUzMTg4M15BMl5BanBnXkFtZTcwNDY2MjUyMg@@._V1_SX300.jpg,74
629,2008,tt0383028,"Synecdoche, New York","A theatre director struggles with his work, and the women in his life, as he creates a life-size replica of New York City inside a warehouse as part of his new play.",https://m.media-amazon.com/images/M/MV5BMjA0MjIyOTI3MF5BMl5BanBnXkFtZTcwODM5NTY5MQ@@._V1_SX300.jpg,69
630,2008,tt0936501,Taken,"A retired CIA agent travels across Europe and relies on his old skills to save his estranged daughter, who has been kidnapped while on a trip to Paris.",https://m.media-amazon.com/images/M/MV5BMTM4NzQ0OTYyOF5BMl5BanBnXkFtZTcwMDkyNjQyMg@@._V1_SX300.jpg,59
631,2008,tt0200465,The Bank Job,Martine offers Terry a lead on a foolproof bank hit on London's Baker Street. She targets a roomful of safe deposit boxes worth millions in cash and jewelry along with a treasure trove of dirty secrets.,https://m.media-amazon.com/images/M/MV5BMmE2NzEyOWItYjI1ZC00YWZhLWI2MjEtZmU1NjIyNjliOTkyXkEyXkFqcGdeQXVyMTYzMDM0NTU@._V1_SX300.jpg,80
632,2008,tt0844286,The Brothers Bloom,"The Brothers Bloom are the best con men in the world, swindling millionaires with complex scenarios of lust and intrigue. Now they've decided to take on one last job - showing a beautiful and eccentric heiress the time of her life...",https://m.media-amazon.com/images/M/MV5BMTM3NTY3MDI2NF5BMl5BanBnXkFtZTcwNjUwNTU4MQ@@._V1_SX300.jpg,68
633,2008,tt0499448,The Chronicles of Narnia: Prince Caspian,"The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the rightful heir to the land's throne, Prince Caspian.",https://m.media-amazon.com/images/M/MV5BM2Q3NWExNjYtM2MwMC00NmM0LTgzZDctMzcxNjE4ZTk5ODA3XkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_SX300.jpg,66
634,2008,tt0421715,The Curious Case of Benjamin Button,"Tells the story of Benjamin Button, a man who starts aging backwards with consequences.",https://m.media-amazon.com/images/M/MV5BOTkxOTg3MTk3MF5BMl5BanBnXkFtZTgwMjkxNzQyMTI@._V1_SX300.jpg,71
635,2008,tt0468569,The Dark Knight,"When the menace known as the Joker wreaks havoc and chaos on the people of Gotham, Batman must accept one of the greatest psychological and physical tests of his ability to fight injustice.",https://m.media-amazon.com/images/M/MV5BMTMxNTMwODM0NF5BMl5BanBnXkFtZTcwODAyMTk2Mw@@._V1_SX300.jpg,94
636,2008,tt0970416,The Day the Earth Stood Still,A remake of the 1951 classic science fiction film about an alien visitor and his giant robot counterpart who visit Earth.,https://m.media-amazon.com/images/M/MV5BMTI5NTg1MzU5Nl5BMl5BanBnXkFtZTcwMDU1ODMwMg@@._V1_SX300.jpg,20
637,2008,tt0406759,The Eye,"Violinist Sydney Wells was accidentally blinded by her sister Helen when she was five years old. She submits to a cornea transplantation, and while recovering from the operation, she realizes that she is seeing dead people.",https://m.media-amazon.com/images/M/MV5BZjczYmJhNjUtOTdmYi00MzZlLWEzOWYtNzA1ZGZjMjkwY2YyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg,22
638,2008,tt0865556,The Forbidden Kingdom,"A discovery made by a kung fu obsessed American teen sends him on an adventure to China, where he joins up with a band of martial arts warriors in order to free the imprisoned Monkey King.",https://m.media-amazon.com/images/M/MV5BMTUwNTExMTg3NF5BMl5BanBnXkFtZTcwNDYyMTM2MQ@@._V1_SX300.jpg,63
639,2008,tt0852713,The House Bunny,"After Playboy bunny Shelley is kicked out of the playboy mansion, she finds a job as the house mother for a sorority full of socially awkward girls.",https://m.media-amazon.com/images/M/MV5BODkxMDg0MjM2OF5BMl5BanBnXkFtZTcwMjc0NTU4MQ@@._V1_SX300.jpg,43
640,2008,tt0887912,The Hurt Locker,"During the Iraq War, a Sergeant recently assigned to an army bomb squad is put at odds with his squad mates due to his maverick way of handling his work.",https://m.media-amazon.com/images/M/MV5BYWYxZjU2MmQtMmMzYi00ZWUwLTg2ZWQtMDExZTVlYjM3ZWM1XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg,97
641,2008,tt0800080,The Incredible Hulk,"Bruce Banner, a scientist on the run from the U.S. Government, must find a cure for the monster he turns into whenever he loses his temper.",https://m.media-amazon.com/images/M/MV5BMTUyNzk3MjA1OF5BMl5BanBnXkFtZTcwMTE1Njg2MQ@@._V1_SX300.jpg,67
